task,horizon,ticker,expanded,reduced,sample,comparison_type,metric,fallback_origins,identical_share,n,mean_loss_reduction,lo,hi,pvalue,bootstrap_se,block,replications,confidence,monte_carlo_resolution,interpretation
market_relative_return,1,ATI,boost_full,ridge_full,operational,isolating: same history and target,MSE,0,1.0,44,0.0,0.0,0.0,1.0,0.0,3,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
variance,1,CRS,garchx_market,garch11,operational,isolating: same history and target,QLIKE,0,0.0,44,0.017200345904731965,-0.010926932226047318,0.04364775492754248,0.225,0.014287261358782386,3,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
variance,1,CRS,garchx_market,garch11,operational,isolating: same history and target,QLIKE,0,0.0,44,0.017200345904731965,-0.014470667670080211,0.04457140633398566,0.255,0.01499501272725783,6,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
variance,1,CRS,garchx_market,garch11,operational,isolating: same history and target,QLIKE,0,0.0,44,0.017200345904731965,-0.012416452434324966,0.047905013164454696,0.254,0.015113957719368444,12,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
variance,1,CRS,garchx_industry,garchx_market,operational,isolating: same history and target,QLIKE,0,0.0,44,-0.016813657218899603,-0.034790155455635345,-0.0012199850378728505,0.036,0.008714178104211675,3,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
variance,1,CRS,garchx_industry,garchx_market,operational,isolating: same history and target,QLIKE,0,0.0,44,-0.016813657218899603,-0.0326356539594943,-0.002757166081603045,0.012,0.0075443314582603884,6,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
variance,1,CRS,garchx_industry,garchx_market,operational,isolating: same history and target,QLIKE,0,0.0,44,-0.016813657218899603,-0.030061995962075993,-0.003967748251823429,0.009,0.006508153014956169,12,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
variance,1,CRS,garchx_business,garchx_industry,operational,isolating: same history and target,QLIKE,0,0.0,44,-0.010997056318840393,-0.03885847816982651,0.012879089511552174,0.44,0.013570879374252021,3,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
variance,1,CRS,garchx_business,garchx_industry,operational,isolating: same history and target,QLIKE,0,0.0,44,-0.010997056318840393,-0.03617438804420322,0.010296505526400318,0.352,0.011796299159698728,6,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
variance,1,CRS,garchx_business,garchx_industry,operational,isolating: same history and target,QLIKE,0,0.0,44,-0.010997056318840393,-0.030133071315259472,0.006379099834908349,0.242,0.009489674773610433,12,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
variance,1,CRS,variance_ridge,garch11,operational,isolating: same history and target,QLIKE,0,0.0,44,0.0007894495376930998,-0.03231258796671174,0.030945521803375665,0.936,0.016066498670968467,3,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
variance,1,CRS,variance_ridge,garch11,operational,isolating: same history and target,QLIKE,0,0.0,44,0.0007894495376930998,-0.02898417202543829,0.025020528544192566,0.928,0.013774888320340468,6,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
variance,1,CRS,variance_ridge,garch11,operational,isolating: same history and target,QLIKE,0,0.0,44,0.0007894495376930998,-0.02162525509244132,0.021321435954820424,0.939,0.011030973045648316,12,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
variance,1,CRS,variance_forest,garch11,operational,isolating: same history and target,QLIKE,0,0.0,44,-0.004712296125918599,-0.04691721248999896,0.03171671808645852,0.862,0.020294096848533873,3,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
variance,1,CRS,variance_forest,garch11,operational,isolating: same history and target,QLIKE,0,0.0,44,-0.004712296125918599,-0.038592814092392715,0.025406078210449413,0.756,0.016328334626542578,6,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
variance,1,CRS,variance_forest,garch11,operational,isolating: same history and target,QLIKE,0,0.0,44,-0.004712296125918599,-0.0308358294808868,0.01772342655962732,0.684,0.01246735777657351,12,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
variance,1,CRS,variance_boost,garch11,operational,isolating: same history and target,QLIKE,0,0.0,44,-0.01974089848534507,-0.06579939548818475,0.023903202474425535,0.394,0.02252476619337608,3,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
variance,1,CRS,variance_boost,garch11,operational,isolating: same history and target,QLIKE,0,0.0,44,-0.01974089848534507,-0.05935113961767717,0.015262601186755098,0.298,0.01884104966096607,6,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
variance,1,CRS,variance_boost,garch11,operational,isolating: same history and target,QLIKE,0,0.0,44,-0.01974089848534507,-0.05153861050342088,0.007608088758593408,0.173,0.014924870452966001,12,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
variance,1,CRS,variance_ridge_market,variance_ridge_persistence,operational,isolating: same history and target,QLIKE,0,0.0,44,0.010795144907693848,-0.029470962480688104,0.04948240314597793,0.56,0.019772191890263083,3,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
variance,1,CRS,variance_ridge_market,variance_ridge_persistence,operational,isolating: same history and target,QLIKE,0,0.0,44,0.010795144907693848,-0.027841504468098823,0.04781916332504532,0.582,0.019508741276975588,6,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
variance,1,CRS,variance_ridge_market,variance_ridge_persistence,operational,isolating: same history and target,QLIKE,0,0.0,44,0.010795144907693848,-0.01776078866052609,0.04667702487098547,0.572,0.017111828405602554,12,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
variance,1,CRS,variance_ridge_external,variance_ridge_market,operational,isolating: same history and target,QLIKE,0,0.0,44,0.005954781199249168,-0.014227605388194908,0.029903627707281687,0.593,0.011450348033462163,3,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
variance,1,CRS,variance_ridge_external,variance_ridge_market,operational,isolating: same history and target,QLIKE,0,0.0,44,0.005954781199249168,-0.014818640079824535,0.02859484270063878,0.557,0.011028637001211308,6,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
variance,1,CRS,variance_ridge_external,variance_ridge_market,operational,isolating: same history and target,QLIKE,0,0.0,44,0.005954781199249168,-0.012910305079381805,0.02398953751800277,0.503,0.009385137220627403,12,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
variance,1,CRS,pooled_ridge,variance_ridge,operational,complete procedure: different training histories,QLIKE,0,0.0,44,0.009572808925087899,-0.011756771818964517,0.03086463917281357,0.373,0.010690067006651009,3,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
variance,1,CRS,pooled_ridge,variance_ridge,operational,complete procedure: different training histories,QLIKE,0,0.0,44,0.009572808925087899,-0.008816677902544973,0.029517352114628484,0.327,0.009828269541419606,6,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
variance,1,CRS,pooled_ridge,variance_ridge,operational,complete procedure: different training histories,QLIKE,0,0.0,44,0.009572808925087899,-0.005456287991555605,0.026586107325454075,0.264,0.008458064274231377,12,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
variance,1,CRS,pooled_forest,variance_forest,operational,complete procedure: different training histories,QLIKE,0,0.0,44,-0.01292803689680715,-0.05264322230999643,0.03410151901907205,0.575,0.022378239064324235,3,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
variance,1,CRS,pooled_forest,variance_forest,operational,complete procedure: different training histories,QLIKE,0,0.0,44,-0.01292803689680715,-0.054787324978840424,0.03686599494498883,0.56,0.023393186324197984,6,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
variance,1,CRS,pooled_forest,variance_forest,operational,complete procedure: different training histories,QLIKE,0,0.0,44,-0.01292803689680715,-0.05330301008028624,0.04299138768022118,0.599,0.025437384170661322,12,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
variance,1,CRS,pooled_boost,variance_boost,operational,complete procedure: different training histories,QLIKE,0,0.0,44,0.015650263597344418,-0.023291561307860253,0.0525117146559044,0.432,0.01893468515031287,3,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
variance,1,CRS,pooled_boost,variance_boost,operational,complete procedure: different training histories,QLIKE,0,0.0,44,0.015650263597344418,-0.01724264323597722,0.04743013590652372,0.336,0.01645838179318717,6,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
variance,1,CRS,pooled_boost,variance_boost,operational,complete procedure: different training histories,QLIKE,0,0.0,44,0.015650263597344418,-0.012915312954134527,0.04234360985169435,0.276,0.014079311509054964,12,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
variance,1,CRS,business_pair_ridge,variance_ridge,operational,complete procedure: different training histories,QLIKE,0,0.0,44,-0.0025591179790574407,-0.01451098420311065,0.010195237659194207,0.632,0.00611500399746294,3,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
variance,1,CRS,business_pair_ridge,variance_ridge,operational,complete procedure: different training histories,QLIKE,0,0.0,44,-0.0025591179790574407,-0.011349208949420674,0.007841653708266965,0.591,0.004916297432389639,6,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
variance,1,CRS,business_pair_ridge,variance_ridge,operational,complete procedure: different training histories,QLIKE,0,0.0,44,-0.0025591179790574407,-0.011784519541481605,0.007821450885325508,0.615,0.005064925283358141,12,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
variance,1,CRS,variance_ridge_persistence,historical_variance63,operational,isolating: same history and target,QLIKE,0,0.0,44,0.049305889591797485,0.00439122740310861,0.10033023998079725,0.027,0.02491548695976825,3,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
variance,1,CRS,variance_ridge_persistence,historical_variance63,operational,isolating: same history and target,QLIKE,0,0.0,44,0.049305889591797485,0.00999725306233787,0.10301412993817784,0.012,0.024007153858433,6,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
variance,1,CRS,variance_ridge_persistence,historical_variance63,operational,isolating: same history and target,QLIKE,0,0.0,44,0.049305889591797485,0.006662626153738118,0.10066692715231884,0.017,0.024007042249657887,12,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
variance,1,CRS,pooled_variance_persistence,variance_ridge_persistence,operational,complete procedure: different training histories,QLIKE,0,0.0,44,0.009090465663520205,-0.002900814697649962,0.022916620780006433,0.158,0.006682552793183958,3,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
variance,1,CRS,pooled_variance_persistence,variance_ridge_persistence,operational,complete procedure: different training histories,QLIKE,0,0.0,44,0.009090465663520205,-0.0012430535123214874,0.023908348620219653,0.109,0.006597005202510907,6,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
variance,1,CRS,pooled_variance_persistence,variance_ridge_persistence,operational,complete procedure: different training histories,QLIKE,0,0.0,44,0.009090465663520205,-0.00015051260573516062,0.02255423840290889,0.056,0.00583424218826236,12,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
variance,1,CRS,pooled_variance_external,variance_ridge_external,operational,complete procedure: different training histories,QLIKE,0,0.0,44,-0.0035363776582922235,-0.03250654762104974,0.020690716728835493,0.788,0.013224133623527416,3,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
variance,1,CRS,pooled_variance_external,variance_ridge_external,operational,complete procedure: different training histories,QLIKE,0,0.0,44,-0.0035363776582922235,-0.030304818853576842,0.01905302121179355,0.816,0.012846312017992852,6,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
variance,1,CRS,pooled_variance_external,variance_ridge_external,operational,complete procedure: different training histories,QLIKE,0,0.0,44,-0.0035363776582922235,-0.02804715019373546,0.01697413420367063,0.829,0.011870732737153942,12,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
variance,1,CRS,variance_ridge_external,variance_ridge_persistence,operational,isolating: same history and target,QLIKE,0,0.0,44,0.016749926106943015,-0.016912972552945105,0.052916702736692474,0.318,0.0177025193289632,3,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
variance,1,CRS,variance_ridge_external,variance_ridge_persistence,operational,isolating: same history and target,QLIKE,0,0.0,44,0.016749926106943015,-0.0170143995155056,0.05344524094205283,0.373,0.018101362917674706,6,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
variance,1,CRS,variance_ridge_external,variance_ridge_persistence,operational,isolating: same history and target,QLIKE,0,0.0,44,0.016749926106943015,-0.014708440159566828,0.052036181337343106,0.33,0.017008205260847654,12,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
variance,1,CRS,pooled_variance_external,pooled_variance_persistence,operational,isolating: same history and target,QLIKE,0,0.0,44,0.0041230827851305865,-0.015759781861120866,0.022907321929080623,0.63,0.00979968384926377,3,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
variance,1,CRS,pooled_variance_external,pooled_variance_persistence,operational,isolating: same history and target,QLIKE,0,0.0,44,0.0041230827851305865,-0.015759741956896254,0.02156119930904478,0.662,0.00939186031798033,6,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
variance,1,CRS,pooled_variance_external,pooled_variance_persistence,operational,isolating: same history and target,QLIKE,0,0.0,44,0.0041230827851305865,-0.012525091929271011,0.023273713399096178,0.691,0.009342318618850003,12,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
variance,1,CRS,pooled_ridge,historical_variance63,operational,complete procedure: different training histories,QLIKE,0,0.0,44,0.06271955493543181,0.012860900693769783,0.12693712997475604,0.005,0.029742938077618408,3,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
variance,1,CRS,pooled_ridge,historical_variance63,operational,complete procedure: different training histories,QLIKE,0,0.0,44,0.06271955493543181,0.01811771133167799,0.12515763505180488,0.001,0.028266220104823145,6,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
variance,1,CRS,pooled_ridge,historical_variance63,operational,complete procedure: different training histories,QLIKE,0,0.0,44,0.06271955493543181,0.01647427134120123,0.1244578406028197,0.001,0.027895167234306965,12,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
variance,1,CRS,business_pair_ridge,historical_variance63,operational,complete procedure: different training histories,QLIKE,0,0.0,44,0.05058762803128647,-0.004462190822531348,0.1128051024782626,0.087,0.02985845293533942,3,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
variance,1,CRS,business_pair_ridge,historical_variance63,operational,complete procedure: different training histories,QLIKE,0,0.0,44,0.05058762803128647,-0.0025943770332325948,0.1141144610836265,0.07,0.030376318867598204,6,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
variance,1,CRS,business_pair_ridge,historical_variance63,operational,complete procedure: different training histories,QLIKE,0,0.0,44,0.05058762803128647,-0.010476525435152251,0.11759033346832122,0.109,0.0324382319881678,12,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
variance,1,CRS,garchx_industry,historical_variance63,operational,isolating: same history and target,QLIKE,0,0.0,44,0.05274398515848318,0.013611388480731694,0.09966445590505217,0.005,0.022577954601635163,3,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
variance,1,CRS,garchx_industry,historical_variance63,operational,isolating: same history and target,QLIKE,0,0.0,44,0.05274398515848318,0.014223688673741575,0.09875739185513024,0.006,0.02189749805976158,6,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
variance,1,CRS,garchx_industry,historical_variance63,operational,isolating: same history and target,QLIKE,0,0.0,44,0.05274398515848318,0.019197883636708764,0.09153207616449861,0.004,0.01900984548607196,12,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
variance,1,CRS,variance_ridge,historical_variance63,operational,isolating: same history and target,QLIKE,0,0.0,44,0.05314674601034392,0.0011219942320115715,0.11215786962907197,0.043,0.028286415606123678,3,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
variance,1,CRS,variance_ridge,historical_variance63,operational,isolating: same history and target,QLIKE,0,0.0,44,0.05314674601034392,0.005383963254548193,0.11111619439586984,0.029,0.02798835644593392,6,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
variance,1,CRS,variance_ridge,historical_variance63,operational,isolating: same history and target,QLIKE,0,0.0,44,0.05314674601034392,-0.0006915376689585246,0.11293314802679202,0.054,0.028824090258563077,12,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
variance,1,CRS,pooled_variance_persistence,historical_variance63,operational,complete procedure: different training histories,QLIKE,0,0.0,44,0.05839635525531768,0.016923218657552534,0.10982767151181179,0.004,0.02417739341912004,3,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
variance,1,CRS,pooled_variance_persistence,historical_variance63,operational,complete procedure: different training histories,QLIKE,0,0.0,44,0.05839635525531768,0.022137372466366788,0.10671623616373496,0.002,0.021981138532532984,6,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
variance,1,CRS,pooled_variance_persistence,historical_variance63,operational,complete procedure: different training histories,QLIKE,0,0.0,44,0.05839635525531768,0.02407078616678066,0.10353268177565535,0.001,0.020342452907918487,12,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
variance,1,CRS,pooled_variance_external,historical_variance63,operational,complete procedure: different training histories,QLIKE,0,0.0,44,0.06251943804044827,0.029916341334366846,0.10090333737057526,0.001,0.01794484734977217,3,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
variance,1,CRS,pooled_variance_external,historical_variance63,operational,complete procedure: different training histories,QLIKE,0,0.0,44,0.06251943804044827,0.03388638255449227,0.09658132761599723,0.001,0.01626183333465542,6,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
variance,1,CRS,pooled_variance_external,historical_variance63,operational,complete procedure: different training histories,QLIKE,0,0.0,44,0.06251943804044827,0.03771196558886582,0.0929424770797457,0.001,0.01435556860428168,12,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
variance,1,CRS,variance_ridge_external,historical_variance63,operational,isolating: same history and target,QLIKE,0,0.0,44,0.06605581569874051,0.026468255848572445,0.11440145423681844,0.001,0.022645229980468133,3,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
variance,1,CRS,variance_ridge_external,historical_variance63,operational,isolating: same history and target,QLIKE,0,0.0,44,0.06605581569874051,0.027675084020816334,0.11117336605387239,0.001,0.021283083271193146,6,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
variance,1,CRS,variance_ridge_external,historical_variance63,operational,isolating: same history and target,QLIKE,0,0.0,44,0.06605581569874051,0.031177594578264124,0.10990340696882801,0.001,0.020253626730561525,12,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
variance,1,ENTG,ewma94,historical_variance63,operational,isolating: same history and target,QLIKE,0,0.0,44,0.013866685595633527,-0.05268346691705536,0.09413085781811731,0.742,0.03781318645364941,3,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
variance,1,ENTG,ewma94,historical_variance63,operational,isolating: same history and target,QLIKE,0,0.0,44,0.013866685595633527,-0.04713741971244492,0.09873997665334756,0.757,0.03766753382267471,6,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
variance,1,ENTG,ewma94,historical_variance63,operational,isolating: same history and target,QLIKE,0,0.0,44,0.013866685595633527,-0.04875751341978432,0.07880212383071881,0.667,0.03248175478795535,12,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
variance,1,ENTG,arch1,historical_variance63,operational,isolating: same history and target,QLIKE,0,0.0,44,0.034505984703477474,-0.10238334072357293,0.20137314329819841,0.689,0.07768005032035138,3,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
variance,1,ENTG,arch1,historical_variance63,operational,isolating: same history and target,QLIKE,0,0.0,44,0.034505984703477474,-0.10288079773470092,0.21736043229172913,0.701,0.08114400650752396,6,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
variance,1,ENTG,arch1,historical_variance63,operational,isolating: same history and target,QLIKE,0,0.0,44,0.034505984703477474,-0.10954311752338021,0.20531863930317878,0.703,0.07917875008925172,12,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
variance,1,ENTG,garch11,historical_variance63,operational,isolating: same history and target,QLIKE,0,0.0,44,0.05807778268460904,-0.002733878463357007,0.14743486030607447,0.075,0.04026363077823491,3,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
variance,1,ENTG,garch11,historical_variance63,operational,isolating: same history and target,QLIKE,0,0.0,44,0.05807778268460904,0.0007936849067918301,0.15106352820611849,0.047,0.04030043108914277,6,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
variance,1,ENTG,garch11,historical_variance63,operational,isolating: same history and target,QLIKE,0,0.0,44,0.05807778268460904,-0.0005462666333050572,0.13690892565845586,0.053,0.035178312231714345,12,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
variance,1,ENTG,garchx_market,garch11,operational,isolating: same history and target,QLIKE,0,0.0,44,-0.06295305440619568,-0.16578404509066605,0.054262634243410074,0.282,0.05581285866816213,3,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
