ticker,task,horizon,window,model,date,origin,target_end,actual,prediction,benchmark,train_n,pool_n,high_vol_regime,rate_rising_regime,fallback
MTRN,variance,1,expanding,pooled_forest,2025-09-30,2025-09-30,2025-10-31,0.001372868860658,0.000527448716485234,0.0006139944299795846,117,468,0.0,0.0,False
ATI,variance,1,expanding,pooled_boost,2025-09-30,2025-09-30,2025-10-31,0.0010474248454132,0.0007630828517595057,0.0008975037259108052,117,468,0.0,0.0,False
CRS,variance,1,expanding,pooled_boost,2025-09-30,2025-09-30,2025-10-31,0.0027006461937143,0.0008225097895747069,0.0006131018424651798,117,468,0.0,0.0,False
ENTG,variance,1,expanding,pooled_boost,2025-09-30,2025-09-30,2025-10-31,0.0021736474617477,0.000792153062710529,0.0009636860774649665,117,468,0.0,0.0,False
MTRN,variance,1,expanding,pooled_boost,2025-09-30,2025-09-30,2025-10-31,0.001372868860658,0.0005648533758519186,0.0006139944299795846,117,468,0.0,0.0,False
ATI,variance,1,expanding,panel_company_effects,2025-09-30,2025-09-30,2025-10-31,0.0010474248454132,0.0009763157334701227,0.0008975037259108052,117,468,0.0,0.0,False
CRS,variance,1,expanding,panel_company_effects,2025-09-30,2025-09-30,2025-10-31,0.0027006461937143,0.0009339333236219038,0.0006131018424651798,117,468,0.0,0.0,False
ENTG,variance,1,expanding,panel_company_effects,2025-09-30,2025-09-30,2025-10-31,0.0021736474617477,0.0007608695948977329,0.0009636860774649665,117,468,0.0,0.0,False
MTRN,variance,1,expanding,panel_company_effects,2025-09-30,2025-09-30,2025-10-31,0.001372868860658,0.0005484151172203887,0.0006139944299795846,117,468,0.0,0.0,False
ENTG,variance,1,expanding,business_pair_ridge,2025-09-30,2025-09-30,2025-10-31,0.0021736474617477,0.0007652656665866212,0.0009636860774649665,117,234,0.0,0.0,False
MTRN,variance,1,expanding,business_pair_ridge,2025-09-30,2025-09-30,2025-10-31,0.001372868860658,0.00037674561889670174,0.0006139944299795846,117,234,0.0,0.0,False
ATI,variance,1,expanding,business_pair_ridge,2025-09-30,2025-09-30,2025-10-31,0.0010474248454132,0.0007526190238338981,0.0008975037259108052,117,234,0.0,0.0,False
CRS,variance,1,expanding,business_pair_ridge,2025-09-30,2025-09-30,2025-10-31,0.0027006461937143,0.0008623357109812772,0.0006131018424651798,117,234,0.0,0.0,False
ATI,return,1,expanding,pooled_ridge,2025-10-31,2025-10-31,2025-11-30,0.0184904699250614,0.01499700911188889,0.03059338205279287,118,472,0.0,0.0,False
CRS,return,1,expanding,pooled_ridge,2025-10-31,2025-10-31,2025-11-30,0.0083571450339365,0.0490574297794601,0.03183071114862729,118,472,0.0,0.0,False
ENTG,return,1,expanding,pooled_ridge,2025-10-31,2025-10-31,2025-11-30,-0.1575843591368065,0.036098461697081155,0.021914304036733556,118,472,0.0,0.0,False
MTRN,return,1,expanding,pooled_ridge,2025-10-31,2025-10-31,2025-11-30,0.0671993156521206,0.032532185750088885,0.017833948800287915,118,472,0.0,0.0,False
ATI,return,1,expanding,pooled_forest,2025-10-31,2025-10-31,2025-11-30,0.0184904699250614,0.0016258238404050357,0.03059338205279287,118,472,0.0,0.0,False
CRS,return,1,expanding,pooled_forest,2025-10-31,2025-10-31,2025-11-30,0.0083571450339365,0.013973518439978171,0.03183071114862729,118,472,0.0,0.0,False
ENTG,return,1,expanding,pooled_forest,2025-10-31,2025-10-31,2025-11-30,-0.1575843591368065,0.029009464824016003,0.021914304036733556,118,472,0.0,0.0,False
MTRN,return,1,expanding,pooled_forest,2025-10-31,2025-10-31,2025-11-30,0.0671993156521206,0.007011997513258636,0.017833948800287915,118,472,0.0,0.0,False
ATI,return,1,expanding,pooled_boost,2025-10-31,2025-10-31,2025-11-30,0.0184904699250614,0.018376948111175934,0.03059338205279287,118,472,0.0,0.0,False
CRS,return,1,expanding,pooled_boost,2025-10-31,2025-10-31,2025-11-30,0.0083571450339365,0.026977393829247583,0.03183071114862729,118,472,0.0,0.0,False
ENTG,return,1,expanding,pooled_boost,2025-10-31,2025-10-31,2025-11-30,-0.1575843591368065,0.026977393829247583,0.021914304036733556,118,472,0.0,0.0,False
MTRN,return,1,expanding,pooled_boost,2025-10-31,2025-10-31,2025-11-30,0.0671993156521206,0.018376948111175934,0.017833948800287915,118,472,0.0,0.0,False
ATI,return,1,expanding,panel_company_effects,2025-10-31,2025-10-31,2025-11-30,0.0184904699250614,0.019927410383745542,0.03059338205279287,118,472,0.0,0.0,False
CRS,return,1,expanding,panel_company_effects,2025-10-31,2025-10-31,2025-11-30,0.0083571450339365,0.06533442131978318,0.03183071114862729,118,472,0.0,0.0,False
ENTG,return,1,expanding,panel_company_effects,2025-10-31,2025-10-31,2025-11-30,-0.1575843591368065,0.006382151652263437,0.021914304036733556,118,472,0.0,0.0,False
MTRN,return,1,expanding,panel_company_effects,2025-10-31,2025-10-31,2025-11-30,0.0671993156521206,0.024128624116249275,0.017833948800287915,118,472,0.0,0.0,False
ENTG,return,1,expanding,business_pair_ridge,2025-10-31,2025-10-31,2025-11-30,-0.1575843591368065,0.022982384559632616,0.021914304036733556,118,236,0.0,0.0,False
MTRN,return,1,expanding,business_pair_ridge,2025-10-31,2025-10-31,2025-11-30,0.0671993156521206,0.022334803656233127,0.017833948800287915,118,236,0.0,0.0,False
ATI,return,1,expanding,business_pair_ridge,2025-10-31,2025-10-31,2025-11-30,0.0184904699250614,-0.04004194419455492,0.03059338205279287,118,236,0.0,0.0,False
CRS,return,1,expanding,business_pair_ridge,2025-10-31,2025-10-31,2025-11-30,0.0083571450339365,0.06723965891678807,0.03183071114862729,118,236,0.0,0.0,False
ATI,variance,1,expanding,pooled_ridge,2025-10-31,2025-10-31,2025-11-30,0.0001828425170415,0.0007094408835262669,0.0006784550989096985,118,472,0.0,0.0,False
CRS,variance,1,expanding,pooled_ridge,2025-10-31,2025-10-31,2025-11-30,0.0005658318179187,0.0007369632134610134,0.0012922319899232682,118,472,0.0,0.0,False
ENTG,variance,1,expanding,pooled_ridge,2025-10-31,2025-10-31,2025-11-30,0.0011125291356928,0.001110143833046257,0.0012149089214724589,118,472,0.0,0.0,False
MTRN,variance,1,expanding,pooled_ridge,2025-10-31,2025-10-31,2025-11-30,0.0003359043345176,0.0007404147535027127,0.0006974810241305858,118,472,0.0,0.0,False
ATI,variance,1,expanding,pooled_forest,2025-10-31,2025-10-31,2025-11-30,0.0001828425170415,0.0006199479134322616,0.0006784550989096985,118,472,0.0,0.0,False
CRS,variance,1,expanding,pooled_forest,2025-10-31,2025-10-31,2025-11-30,0.0005658318179187,0.0006588822699666484,0.0012922319899232682,118,472,0.0,0.0,False
ENTG,variance,1,expanding,pooled_forest,2025-10-31,2025-10-31,2025-11-30,0.0011125291356928,0.0009352713270142891,0.0012149089214724589,118,472,0.0,0.0,False
MTRN,variance,1,expanding,pooled_forest,2025-10-31,2025-10-31,2025-11-30,0.0003359043345176,0.0007190719748965757,0.0006974810241305858,118,472,0.0,0.0,False
ATI,variance,1,expanding,pooled_boost,2025-10-31,2025-10-31,2025-11-30,0.0001828425170415,0.0006707779310825852,0.0006784550989096985,118,472,0.0,0.0,False
CRS,variance,1,expanding,pooled_boost,2025-10-31,2025-10-31,2025-11-30,0.0005658318179187,0.000751182896923829,0.0012922319899232682,118,472,0.0,0.0,False
ENTG,variance,1,expanding,pooled_boost,2025-10-31,2025-10-31,2025-11-30,0.0011125291356928,0.0008449972464438493,0.0012149089214724589,118,472,0.0,0.0,False
MTRN,variance,1,expanding,pooled_boost,2025-10-31,2025-10-31,2025-11-30,0.0003359043345176,0.0007538323134469189,0.0006974810241305858,118,472,0.0,0.0,False
ATI,variance,1,expanding,panel_company_effects,2025-10-31,2025-10-31,2025-11-30,0.0001828425170415,0.0010846974734133711,0.0006784550989096985,118,472,0.0,0.0,False
CRS,variance,1,expanding,panel_company_effects,2025-10-31,2025-10-31,2025-11-30,0.0005658318179187,0.0011267985334309874,0.0012922319899232682,118,472,0.0,0.0,False
ENTG,variance,1,expanding,panel_company_effects,2025-10-31,2025-10-31,2025-11-30,0.0011125291356928,0.0008122178700539088,0.0012149089214724589,118,472,0.0,0.0,False
MTRN,variance,1,expanding,panel_company_effects,2025-10-31,2025-10-31,2025-11-30,0.0003359043345176,0.0005668050226386088,0.0006974810241305858,118,472,0.0,0.0,False
ENTG,variance,1,expanding,business_pair_ridge,2025-10-31,2025-10-31,2025-11-30,0.0011125291356928,0.0008363213394650883,0.0012149089214724589,118,236,0.0,0.0,False
MTRN,variance,1,expanding,business_pair_ridge,2025-10-31,2025-10-31,2025-11-30,0.0003359043345176,0.0005538453676649542,0.0006974810241305858,118,236,0.0,0.0,False
ATI,variance,1,expanding,business_pair_ridge,2025-10-31,2025-10-31,2025-11-30,0.0001828425170415,0.0007078143357602751,0.0006784550989096985,118,236,0.0,0.0,False
CRS,variance,1,expanding,business_pair_ridge,2025-10-31,2025-10-31,2025-11-30,0.0005658318179187,0.0010172603224491285,0.0012922319899232682,118,236,0.0,0.0,False
ATI,return,1,expanding,pooled_ridge,2025-11-30,2025-11-28,2025-12-31,0.1384920502165527,-0.008220822349861125,0.030491676908862352,119,476,1.0,0.0,False
CRS,return,1,expanding,pooled_ridge,2025-11-30,2025-11-28,2025-12-31,-0.0116155267830648,0.03356046996572745,0.03163345429052064,119,476,1.0,0.0,False
ENTG,return,1,expanding,pooled_ridge,2025-11-30,2025-11-28,2025-12-31,0.0921700783941896,0.03136270786709803,0.020405911909224816,119,476,1.0,0.0,False
MTRN,return,1,expanding,pooled_ridge,2025-11-30,2025-11-28,2025-12-31,0.0174318613961121,-0.005823126068238465,0.01824878381584953,119,476,1.0,0.0,False
ATI,return,1,expanding,pooled_forest,2025-11-30,2025-11-28,2025-12-31,0.1384920502165527,0.023714560012936554,0.030491676908862352,119,476,1.0,0.0,False
CRS,return,1,expanding,pooled_forest,2025-11-30,2025-11-28,2025-12-31,-0.0116155267830648,0.016298462526498553,0.03163345429052064,119,476,1.0,0.0,False
ENTG,return,1,expanding,pooled_forest,2025-11-30,2025-11-28,2025-12-31,0.0921700783941896,0.04485446973529932,0.020405911909224816,119,476,1.0,0.0,False
MTRN,return,1,expanding,pooled_forest,2025-11-30,2025-11-28,2025-12-31,0.0174318613961121,0.009399903598395064,0.01824878381584953,119,476,1.0,0.0,False
ATI,return,1,expanding,pooled_boost,2025-11-30,2025-11-28,2025-12-31,0.1384920502165527,0.01889909999022804,0.030491676908862352,119,476,1.0,0.0,False
CRS,return,1,expanding,pooled_boost,2025-11-30,2025-11-28,2025-12-31,-0.0116155267830648,0.01889909999022804,0.03163345429052064,119,476,1.0,0.0,False
ENTG,return,1,expanding,pooled_boost,2025-11-30,2025-11-28,2025-12-31,0.0921700783941896,0.0501652657336122,0.020405911909224816,119,476,1.0,0.0,False
MTRN,return,1,expanding,pooled_boost,2025-11-30,2025-11-28,2025-12-31,0.0174318613961121,0.01889909999022804,0.01824878381584953,119,476,1.0,0.0,False
ATI,return,1,expanding,panel_company_effects,2025-11-30,2025-11-28,2025-12-31,0.1384920502165527,0.026957153990778686,0.030491676908862352,119,476,1.0,0.0,False
CRS,return,1,expanding,panel_company_effects,2025-11-30,2025-11-28,2025-12-31,-0.0116155267830648,0.07127158217969695,0.03163345429052064,119,476,1.0,0.0,False
ENTG,return,1,expanding,panel_company_effects,2025-11-30,2025-11-28,2025-12-31,0.0921700783941896,0.0037424376783031163,0.020405911909224816,119,476,1.0,0.0,False
MTRN,return,1,expanding,panel_company_effects,2025-11-30,2025-11-28,2025-12-31,0.0174318613961121,0.024104875772058443,0.01824878381584953,119,476,1.0,0.0,False
ENTG,return,1,expanding,business_pair_ridge,2025-11-30,2025-11-28,2025-12-31,0.0921700783941896,0.03354911499976749,0.020405911909224816,119,238,1.0,0.0,False
MTRN,return,1,expanding,business_pair_ridge,2025-11-30,2025-11-28,2025-12-31,0.0174318613961121,-0.007107534097442646,0.01824878381584953,119,238,1.0,0.0,False
ATI,return,1,expanding,business_pair_ridge,2025-11-30,2025-11-28,2025-12-31,0.1384920502165527,-0.029261682124714573,0.030491676908862352,119,238,1.0,0.0,False
CRS,return,1,expanding,business_pair_ridge,2025-11-30,2025-11-28,2025-12-31,-0.0116155267830648,0.1144116497970427,0.03163345429052064,119,238,1.0,0.0,False
ATI,variance,1,expanding,pooled_ridge,2025-11-30,2025-11-28,2025-12-31,0.0003964600247568,0.0006582426167649071,0.000635357595959265,119,476,1.0,0.0,False
CRS,variance,1,expanding,pooled_ridge,2025-11-30,2025-11-28,2025-12-31,0.0003622026970486,0.0008096441871203976,0.0013664604613465043,119,476,1.0,0.0,False
ENTG,variance,1,expanding,pooled_ridge,2025-11-30,2025-11-28,2025-12-31,0.0007681629173794,0.0013227192995317397,0.0013378471005732646,119,476,1.0,0.0,False
MTRN,variance,1,expanding,pooled_ridge,2025-11-30,2025-11-28,2025-12-31,0.0002341234288124,0.0005958430364147832,0.0007059760983890883,119,476,1.0,0.0,False
ATI,variance,1,expanding,pooled_forest,2025-11-30,2025-11-28,2025-12-31,0.0003964600247568,0.0006231239086484618,0.000635357595959265,119,476,1.0,0.0,False
CRS,variance,1,expanding,pooled_forest,2025-11-30,2025-11-28,2025-12-31,0.0003622026970486,0.0007332124469077675,0.0013664604613465043,119,476,1.0,0.0,False
ENTG,variance,1,expanding,pooled_forest,2025-11-30,2025-11-28,2025-12-31,0.0007681629173794,0.0010908077667839582,0.0013378471005732646,119,476,1.0,0.0,False
MTRN,variance,1,expanding,pooled_forest,2025-11-30,2025-11-28,2025-12-31,0.0002341234288124,0.0006358931690674073,0.0007059760983890883,119,476,1.0,0.0,False
ATI,variance,1,expanding,pooled_boost,2025-11-30,2025-11-28,2025-12-31,0.0003964600247568,0.000659082011617145,0.000635357595959265,119,476,1.0,0.0,False
CRS,variance,1,expanding,pooled_boost,2025-11-30,2025-11-28,2025-12-31,0.0003622026970486,0.0007199653751480858,0.0013664604613465043,119,476,1.0,0.0,False
ENTG,variance,1,expanding,pooled_boost,2025-11-30,2025-11-28,2025-12-31,0.0007681629173794,0.0009298207045512027,0.0013378471005732646,119,476,1.0,0.0,False
MTRN,variance,1,expanding,pooled_boost,2025-11-30,2025-11-28,2025-12-31,0.0002341234288124,0.0007115314388822114,0.0007059760983890883,119,476,1.0,0.0,False
ATI,variance,1,expanding,panel_company_effects,2025-11-30,2025-11-28,2025-12-31,0.0003964600247568,0.001164057138990826,0.000635357595959265,119,476,1.0,0.0,False
CRS,variance,1,expanding,panel_company_effects,2025-11-30,2025-11-28,2025-12-31,0.0003622026970486,0.0012068003290923103,0.0013664604613465043,119,476,1.0,0.0,False
ENTG,variance,1,expanding,panel_company_effects,2025-11-30,2025-11-28,2025-12-31,0.0007681629173794,0.000960324942019129,0.0013378471005732646,119,476,1.0,0.0,False
MTRN,variance,1,expanding,panel_company_effects,2025-11-30,2025-11-28,2025-12-31,0.0002341234288124,0.0006711255485128567,0.0007059760983890883,119,476,1.0,0.0,False
ENTG,variance,1,expanding,business_pair_ridge,2025-11-30,2025-11-28,2025-12-31,0.0007681629173794,0.0011202739287310493,0.0013378471005732646,119,238,1.0,0.0,False
MTRN,variance,1,expanding,business_pair_ridge,2025-11-30,2025-11-28,2025-12-31,0.0002341234288124,0.0005045257542896194,0.0007059760983890883,119,238,1.0,0.0,False
ATI,variance,1,expanding,business_pair_ridge,2025-11-30,2025-11-28,2025-12-31,0.0003964600247568,0.0006310901138287703,0.000635357595959265,119,238,1.0,0.0,False
CRS,variance,1,expanding,business_pair_ridge,2025-11-30,2025-11-28,2025-12-31,0.0003622026970486,0.0009868701679903234,0.0013664604613465043,119,238,1.0,0.0,False
ATI,return,1,expanding,pooled_ridge,2025-12-31,2025-12-31,2026-01-31,0.0482746672394689,0.004963685989915284,0.031391680019759775,120,480,0.0,0.0,False
CRS,return,1,expanding,pooled_ridge,2025-12-31,2025-12-31,2026-01-31,0.0100765685248405,0.05211276919219707,0.03127304611490743,120,480,0.0,0.0,False
ENTG,return,1,expanding,pooled_ridge,2025-12-31,2025-12-31,2026-01-31,0.4025891989871,0.04499387050412211,0.02100394662993286,120,480,0.0,0.0,False
MTRN,return,1,expanding,pooled_ridge,2025-12-31,2025-12-31,2026-01-31,0.1122908635573067,0.025905631400301516,0.01824197612901839,120,480,0.0,0.0,False
ATI,return,1,expanding,pooled_forest,2025-12-31,2025-12-31,2026-01-31,0.0482746672394689,0.017615542121067473,0.031391680019759775,120,480,0.0,0.0,False
CRS,return,1,expanding,pooled_forest,2025-12-31,2025-12-31,2026-01-31,0.0100765685248405,0.013963737968429167,0.03127304611490743,120,480,0.0,0.0,False
ENTG,return,1,expanding,pooled_forest,2025-12-31,2025-12-31,2026-01-31,0.4025891989871,0.01921713482266115,0.02100394662993286,120,480,0.0,0.0,False
MTRN,return,1,expanding,pooled_forest,2025-12-31,2025-12-31,2026-01-31,0.1122908635573067,0.006368530260613771,0.01824197612901839,120,480,0.0,0.0,False
ATI,return,1,expanding,pooled_boost,2025-12-31,2025-12-31,2026-01-31,0.0482746672394689,0.01534252555742065,0.031391680019759775,120,480,0.0,0.0,False
CRS,return,1,expanding,pooled_boost,2025-12-31,2025-12-31,2026-01-31,0.0100765685248405,0.01534252555742065,0.03127304611490743,120,480,0.0,0.0,False
ENTG,return,1,expanding,pooled_boost,2025-12-31,2025-12-31,2026-01-31,0.4025891989871,0.029787761039161892,0.02100394662993286,120,480,0.0,0.0,False
MTRN,return,1,expanding,pooled_boost,2025-12-31,2025-12-31,2026-01-31,0.1122908635573067,0.01534252555742065,0.01824197612901839,120,480,0.0,0.0,False
ATI,return,1,expanding,panel_company_effects,2025-12-31,2025-12-31,2026-01-31,0.0482746672394689,0.06481566982101453,0.031391680019759775,120,480,0.0,0.0,False
CRS,return,1,expanding,panel_company_effects,2025-12-31,2025-12-31,2026-01-31,0.0100765685248405,0.10516200654963914,0.03127304611490743,120,480,0.0,0.0,False
ENTG,return,1,expanding,panel_company_effects,2025-12-31,2025-12-31,2026-01-31,0.4025891989871,0.03771754929192791,0.02100394662993286,120,480,0.0,0.0,False
MTRN,return,1,expanding,panel_company_effects,2025-12-31,2025-12-31,2026-01-31,0.1122908635573067,0.016112782035658836,0.01824197612901839,120,480,0.0,0.0,False
ENTG,return,1,expanding,business_pair_ridge,2025-12-31,2025-12-31,2026-01-31,0.4025891989871,0.03229472220228823,0.02100394662993286,120,240,0.0,0.0,False
MTRN,return,1,expanding,business_pair_ridge,2025-12-31,2025-12-31,2026-01-31,0.1122908635573067,0.00817393520509757,0.01824197612901839,120,240,0.0,0.0,False
ATI,return,1,expanding,business_pair_ridge,2025-12-31,2025-12-31,2026-01-31,0.0482746672394689,0.022462819817137776,0.031391680019759775,120,240,0.0,0.0,False
CRS,return,1,expanding,business_pair_ridge,2025-12-31,2025-12-31,2026-01-31,0.0100765685248405,0.09735222330866439,0.03127304611490743,120,240,0.0,0.0,False
ATI,variance,1,expanding,pooled_ridge,2025-12-31,2025-12-31,2026-01-31,0.0002287217396479,0.00045063484118898885,0.0005662593975234362,120,480,0.0,0.0,False
CRS,variance,1,expanding,pooled_ridge,2025-12-31,2025-12-31,2026-01-31,0.0011563631211427,0.0007159152067558803,0.0012737257872176668,120,480,0.0,0.0,False
ENTG,variance,1,expanding,pooled_ridge,2025-12-31,2025-12-31,2026-01-31,0.0011769245246914,0.0007953882844247622,0.0013780348324881951,120,480,0.0,0.0,False
MTRN,variance,1,expanding,pooled_ridge,2025-12-31,2025-12-31,2026-01-31,0.0010235947425897,0.0005082761037201086,0.0006652508785430382,120,480,0.0,0.0,False
ATI,variance,1,expanding,pooled_forest,2025-12-31,2025-12-31,2026-01-31,0.0002287217396479,0.0005095559358416539,0.0005662593975234362,120,480,0.0,0.0,False
CRS,variance,1,expanding,pooled_forest,2025-12-31,2025-12-31,2026-01-31,0.0011563631211427,0.0006586752249676556,0.0012737257872176668,120,480,0.0,0.0,False
ENTG,variance,1,expanding,pooled_forest,2025-12-31,2025-12-31,2026-01-31,0.0011769245246914,0.0009151754846736241,0.0013780348324881951,120,480,0.0,0.0,False
MTRN,variance,1,expanding,pooled_forest,2025-12-31,2025-12-31,2026-01-31,0.0010235947425897,0.0006031668119805601,0.0006652508785430382,120,480,0.0,0.0,False
ATI,variance,1,expanding,pooled_boost,2025-12-31,2025-12-31,2026-01-31,0.0002287217396479,0.0006128863155742127,0.0005662593975234362,120,480,0.0,0.0,False
CRS,variance,1,expanding,pooled_boost,2025-12-31,2025-12-31,2026-01-31,0.0011563631211427,0.0006128863155742127,0.0012737257872176668,120,480,0.0,0.0,False
ENTG,variance,1,expanding,pooled_boost,2025-12-31,2025-12-31,2026-01-31,0.0011769245246914,0.000780860839204599,0.0013780348324881951,120,480,0.0,0.0,False
MTRN,variance,1,expanding,pooled_boost,2025-12-31,2025-12-31,2026-01-31,0.0010235947425897,0.0006570276863832977,0.0006652508785430382,120,480,0.0,0.0,False
ATI,variance,1,expanding,panel_company_effects,2025-12-31,2025-12-31,2026-01-31,0.0002287217396479,0.0009802237190361996,0.0005662593975234362,120,480,0.0,0.0,False
CRS,variance,1,expanding,panel_company_effects,2025-12-31,2025-12-31,2026-01-31,0.0011563631211427,0.0009979825666462838,0.0012737257872176668,120,480,0.0,0.0,False
ENTG,variance,1,expanding,panel_company_effects,2025-12-31,2025-12-31,2026-01-31,0.0011769245246914,0.0008539755698069059,0.0013780348324881951,120,480,0.0,0.0,False
MTRN,variance,1,expanding,panel_company_effects,2025-12-31,2025-12-31,2026-01-31,0.0010235947425897,0.0006698431766455583,0.0006652508785430382,120,480,0.0,0.0,False
ENTG,variance,1,expanding,business_pair_ridge,2025-12-31,2025-12-31,2026-01-31,0.0011769245246914,0.0010682681387749462,0.0013780348324881951,120,240,0.0,0.0,False
MTRN,variance,1,expanding,business_pair_ridge,2025-12-31,2025-12-31,2026-01-31,0.0010235947425897,0.000559705927763208,0.0006652508785430382,120,240,0.0,0.0,False
ATI,variance,1,expanding,business_pair_ridge,2025-12-31,2025-12-31,2026-01-31,0.0002287217396479,0.0005245016822809653,0.0005662593975234362,120,240,0.0,0.0,False
CRS,variance,1,expanding,business_pair_ridge,2025-12-31,2025-12-31,2026-01-31,0.0011563631211427,0.000879586747362037,0.0012737257872176668,120,240,0.0,0.0,False
ATI,return,1,expanding,pooled_ridge,2026-01-31,2026-01-30,2026-02-28,0.3598503091268226,0.09054909898940715,0.03153120883975737,121,484,0.0,1.0,False
CRS,return,1,expanding,pooled_ridge,2026-01-31,2026-01-30,2026-02-28,0.25246220073429,0.13597548163347883,0.031097868614163075,121,484,0.0,1.0,False
ENTG,return,1,expanding,pooled_ridge,2026-01-31,2026-01-30,2026-02-28,0.1217921640519157,0.08849341771901023,0.024157543756851595,121,484,0.0,1.0,False
MTRN,return,1,expanding,pooled_ridge,2026-01-31,2026-01-30,2026-02-28,0.1802808409680709,0.02381858041254125,0.019019239661483583,121,484,0.0,1.0,False
ATI,return,1,expanding,pooled_forest,2026-01-31,2026-01-30,2026-02-28,0.3598503091268226,0.02073386215414326,0.03153120883975737,121,484,0.0,1.0,False
CRS,return,1,expanding,pooled_forest,2026-01-31,2026-01-30,2026-02-28,0.25246220073429,0.01905595108009528,0.031097868614163075,121,484,0.0,1.0,False
ENTG,return,1,expanding,pooled_forest,2026-01-31,2026-01-30,2026-02-28,0.1217921640519157,0.01792221786852383,0.024157543756851595,121,484,0.0,1.0,False
MTRN,return,1,expanding,pooled_forest,2026-01-31,2026-01-30,2026-02-28,0.1802808409680709,0.01673357351684413,0.019019239661483583,121,484,0.0,1.0,False
ATI,return,1,expanding,pooled_boost,2026-01-31,2026-01-30,2026-02-28,0.3598503091268226,0.02010532936595568,0.03153120883975737,121,484,0.0,1.0,False
CRS,return,1,expanding,pooled_boost,2026-01-31,2026-01-30,2026-02-28,0.25246220073429,0.02010532936595568,0.031097868614163075,121,484,0.0,1.0,False
ENTG,return,1,expanding,pooled_boost,2026-01-31,2026-01-30,2026-02-28,0.1217921640519157,0.02010532936595568,0.024157543756851595,121,484,0.0,1.0,False
MTRN,return,1,expanding,pooled_boost,2026-01-31,2026-01-30,2026-02-28,0.1802808409680709,0.02010532936595568,0.019019239661483583,121,484,0.0,1.0,False
ATI,return,1,expanding,panel_company_effects,2026-01-31,2026-01-30,2026-02-28,0.3598503091268226,0.04939328704972161,0.03153120883975737,121,484,0.0,1.0,False
CRS,return,1,expanding,panel_company_effects,2026-01-31,2026-01-30,2026-02-28,0.25246220073429,0.08934221908831486,0.031097868614163075,121,484,0.0,1.0,False
ENTG,return,1,expanding,panel_company_effects,2026-01-31,2026-01-30,2026-02-28,0.1217921640519157,0.035547282453449555,0.024157543756851595,121,484,0.0,1.0,False
MTRN,return,1,expanding,panel_company_effects,2026-01-31,2026-01-30,2026-02-28,0.1802808409680709,0.024810052366432273,0.019019239661483583,121,484,0.0,1.0,False
ENTG,return,1,expanding,business_pair_ridge,2026-01-31,2026-01-30,2026-02-28,0.1217921640519157,0.01601621175789144,0.024157543756851595,121,242,0.0,1.0,False
MTRN,return,1,expanding,business_pair_ridge,2026-01-31,2026-01-30,2026-02-28,0.1802808409680709,0.019785378891898808,0.019019239661483583,121,242,0.0,1.0,False
ATI,return,1,expanding,business_pair_ridge,2026-01-31,2026-01-30,2026-02-28,0.3598503091268226,0.09864198933562848,0.03153120883975737,121,242,0.0,1.0,False
CRS,return,1,expanding,business_pair_ridge,2026-01-31,2026-01-30,2026-02-28,0.25246220073429,0.15409036233492274,0.031097868614163075,121,242,0.0,1.0,False
ATI,variance,1,expanding,pooled_ridge,2026-01-31,2026-01-30,2026-02-28,0.000250957361399,0.0008380440258058958,0.00027880458854039004,121,484,0.0,1.0,False
CRS,variance,1,expanding,pooled_ridge,2026-01-31,2026-01-30,2026-02-28,0.0007619908820033,0.0010685219300130761,0.0006465533851282829,121,484,0.0,1.0,False
ENTG,variance,1,expanding,pooled_ridge,2026-01-31,2026-01-30,2026-02-28,0.0015634037578983,0.000836848847673315,0.0011796083251927145,121,484,0.0,1.0,False
MTRN,variance,1,expanding,pooled_ridge,2026-01-31,2026-01-30,2026-02-28,0.0008153375953224,0.0005865216500801183,0.0004976799979162645,121,484,0.0,1.0,False
ATI,variance,1,expanding,pooled_forest,2026-01-31,2026-01-30,2026-02-28,0.000250957361399,0.0006234798033012796,0.00027880458854039004,121,484,0.0,1.0,False
CRS,variance,1,expanding,pooled_forest,2026-01-31,2026-01-30,2026-02-28,0.0007619908820033,0.0007431998053691543,0.0006465533851282829,121,484,0.0,1.0,False
ENTG,variance,1,expanding,pooled_forest,2026-01-31,2026-01-30,2026-02-28,0.0015634037578983,0.0008950425677924804,0.0011796083251927145,121,484,0.0,1.0,False
MTRN,variance,1,expanding,pooled_forest,2026-01-31,2026-01-30,2026-02-28,0.0008153375953224,0.0006003611336908458,0.0004976799979162645,121,484,0.0,1.0,False
ATI,variance,1,expanding,pooled_boost,2026-01-31,2026-01-30,2026-02-28,0.000250957361399,0.0006429284134867715,0.00027880458854039004,121,484,0.0,1.0,False
CRS,variance,1,expanding,pooled_boost,2026-01-31,2026-01-30,2026-02-28,0.0007619908820033,0.0007159074799421487,0.0006465533851282829,121,484,0.0,1.0,False
ENTG,variance,1,expanding,pooled_boost,2026-01-31,2026-01-30,2026-02-28,0.0015634037578983,0.0009211580635682318,0.0011796083251927145,121,484,0.0,1.0,False
MTRN,variance,1,expanding,pooled_boost,2026-01-31,2026-01-30,2026-02-28,0.0008153375953224,0.0006715774191637671,0.0004976799979162645,121,484,0.0,1.0,False
ATI,variance,1,expanding,panel_company_effects,2026-01-31,2026-01-30,2026-02-28,0.000250957361399,0.0009383506569968729,0.00027880458854039004,121,484,0.0,1.0,False
